s_code,state,c_code,county,p_code,payam,b_code,boma,field9,field10
91,WESTERN EQUATORIA,9105,YAMBIO,910504,NADIANGERE,910504004,NAGUME,,
91,WESTERN EQUATORIA,9105,YAMBIO,910505,YAMBIO TOWN,910505001,BAZUNGUA,,
91,WESTERN EQUATORIA,9105,YAMBIO,910505,YAMBIO TOWN,910505002,BODO,,
91,WESTERN EQUATORIA,9105,YAMBIO,910505,YAMBIO TOWN,910505003,KOKORA,,
91,WESTERN EQUATORIA,9105,YAMBIO,910505,YAMBIO TOWN,910505004,NDOVURO,,
91,WESTERN EQUATORIA,9105,YAMBIO,910505,YAMBIO TOWN,910505005,NGINDO,,
91,WESTERN EQUATORIA,9105,YAMBIO,910505,YAMBIO TOWN,910505006,SAURA,,
91,WESTERN EQUATORIA,9105,YAMBIO,910505,YAMBIO TOWN,910505007,TIMBIRO,,
91,WESTERN EQUATORIA,9105,YAMBIO,910505,YAMBIO TOWN,910505008,YABONGO,,
91,WESTERN EQUATORIA,9106,IBBA,910601,IBBA CENTRE,910601001,NAMARABIA,,
91,WESTERN EQUATORIA,9106,IBBA,910601,IBBA CENTRE,910601002,NGUNGUA,,
91,WESTERN EQUATORIA,9106,IBBA,910602,MADEBE,910602001,BABAADI,,
91,WESTERN EQUATORIA,9106,IBBA,910602,MADEBE,910602002,MADEBE CENTRE,,
91,WESTERN EQUATORIA,9106,IBBA,910602,MADEBE,910602003,YOSIA,,
91,WESTERN EQUATORIA,9106,IBBA,910603,MANIKAKARA,910603001,MANIKAKARA CENTRE,,
91,WESTERN EQUATORIA,9106,IBBA,910603,MANIKAKARA,910603002,RUBO,,
91,WESTERN EQUATORIA,9106,IBBA,910604,MARUKO,910604001,MARUKO,,
91,WESTERN EQUATORIA,9106,IBBA,910604,MARUKO,910604002,MAZANGBI,,
91,WESTERN EQUATORIA,9106,IBBA,910604,MARUKO,910604003,TANAMUKO,,
91,WESTERN EQUATORIA,9106,IBBA,910605,NABANGA,910605001,BAMANI,,
91,WESTERN EQUATORIA,9106,IBBA,910605,NABANGA,910605002,GBUA,,
91,WESTERN EQUATORIA,9106,IBBA,910605,NABANGA,910605003,NABANGA CENTRE,,
91,WESTERN EQUATORIA,9107,MARIDI,910701,KOZI,910701001,AMAKI,,
91,WESTERN EQUATORIA,9107,MARIDI,910701,KOZI,910701002,KOZI,,
91,WESTERN EQUATORIA,9107,MARIDI,910701,KOZI,910701003,NGODI,,
91,WESTERN EQUATORIA,9107,MARIDI,910702,LANDILI,910702001,BINGO,,
91,WESTERN EQUATORIA,9107,MARIDI,910702,LANDILI,910702002,DOROLILI,,
91,WESTERN EQUATORIA,9107,MARIDI,910702,LANDILI,910702003,DUKUDU-OLO,,
91,WESTERN EQUATORIA,9107,MARIDI,910703,MAMBE,910703001,EYIRA,,
91,WESTERN EQUATORIA,9107,MARIDI,910703,MAMBE,910703002,MAMBE,,
91,WESTERN EQUATORIA,9107,MARIDI,910703,MAMBE,910703003,OLO,,
91,WESTERN EQUATORIA,9107,MARIDI,910704,MARIDI,910704001,MABIRINDI,,
91,WESTERN EQUATORIA,9107,MARIDI,910704,MARIDI,910704002,MALAKIA,,
91,WESTERN EQUATORIA,9107,MARIDI,910704,MARIDI,910704003,MBOROKO,,
91,WESTERN EQUATORIA,9107,MARIDI,910704,MARIDI,910704004,MODUBAI,,
91,WESTERN EQUATORIA,9107,MARIDI,910704,MARIDI,910704005,NAGBAKA,,
91,WESTERN EQUATORIA,9107,MARIDI,910705,NGAMUNDE,910705001,E'DI,,
91,WESTERN EQUATORIA,9107,MARIDI,910705,NGAMUNDE,910705002,KUWANGA,,
91,WESTERN EQUATORIA,9107,MARIDI,910705,NGAMUNDE,910705003,MEKKE,,
91,WESTERN EQUATORIA,9108,MVOLO,910801,BAGORI,910801001,BAGORI,,
91,WESTERN EQUATORIA,9108,MVOLO,910801,BAGORI,910801002,GIRA,,
91,WESTERN EQUATORIA,9108,MVOLO,910801,BAGORI,910801003,KEPERIKUDU,,
91,WESTERN EQUATORIA,9108,MVOLO,910802,BAHR EL GRINDI,910802001,BAHR EL GRINDI CENTRE,,
91,WESTERN EQUATORIA,9108,MVOLO,910802,BAHR EL GRINDI,910802002,DIMERI,,
91,WESTERN EQUATORIA,9108,MVOLO,910802,BAHR EL GRINDI,910802003,LAIBOLO,,
91,WESTERN EQUATORIA,9108,MVOLO,910802,BAHR EL GRINDI,910802004,WOWO,,
91,WESTERN EQUATORIA,9108,MVOLO,910803,DARI,910803001,DARI,,
91,WESTERN EQUATORIA,9108,MVOLO,910803,DARI,910803002,NGORONYA,,
91,WESTERN EQUATORIA,9108,MVOLO,910803,DARI,910803003,YERE,,
91,WESTERN EQUATORIA,9108,MVOLO,910804,KOKORI,910804001,DULA,,
91,WESTERN EQUATORIA,9108,MVOLO,910804,KOKORI,910804002,KOKORI,,
91,WESTERN EQUATORIA,9108,MVOLO,910804,KOKORI,910804003,KOMBI,,
91,WESTERN EQUATORIA,9108,MVOLO,910804,KOKORI,910804004,KULU,,
91,WESTERN EQUATORIA,9108,MVOLO,910804,KOKORI,910804005,LAMU,,
91,WESTERN EQUATORIA,9108,MVOLO,910805,LESSI,910805001,BARI,,
91,WESTERN EQUATORIA,9108,MVOLO,910805,LESSI,910805002,KPELIKIRI,,
91,WESTERN EQUATORIA,9108,MVOLO,910805,LESSI,910805003,LESSI,,
91,WESTERN EQUATORIA,9108,MVOLO,910806,MVOLO,910806001,DOMERI,,
91,WESTERN EQUATORIA,9108,MVOLO,910806,MVOLO,910806002,KILA,,
91,WESTERN EQUATORIA,9108,MVOLO,910806,MVOLO,910806003,MVOLO CENTRE,,
91,WESTERN EQUATORIA,9108,MVOLO,910807,YERI,910807001,DOGRANGI,,
91,WESTERN EQUATORIA,9108,MVOLO,910807,YERI,910807002,MAYAWE,,
91,WESTERN EQUATORIA,9108,MVOLO,910807,YERI,910807003,YERI,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910901,AMADI,910901001,AMADI,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910901,AMADI,910901002,BITTI,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910901,AMADI,910901003,KULUNDU,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910902,BANGOLO,910902001,BANGOLO,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910902,BANGOLO,910902002,DIKO\TOREWANDI,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910902,BANGOLO,910902003,LADINGWA,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910902,BANGOLO,910902004,Banzua,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910903,KOTOBI,910903001,BARI,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910903,KOTOBI,910903002,KARIKA,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910903,KOTOBI,910903003,KOTOBI,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910903,KOTOBI,910903004,MEDEWU,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910904,MUNDRI,910904001,GULU,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910904,MUNDRI,910904002,MBARA,,
91,WESTERN EQUATORIA,9109,MUNDRI WEST,910904,MUNDRI,910904003,MUNDRI,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911001,KEDIBA,911001001,DOSHO,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911001,KEDIBA,911001002,KEDIBA,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911001,KEDIBA,911001003,MOVO,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911001,KEDIBA,911001004,WANDI,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911002,LOKAMADI,911002001,KASIKO,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911002,LOKAMADI,911002002,LOKAMADI,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911002,LOKAMADI,911002003,MUDU NGAMA,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911004,MINGA,911004001,IYEBA,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911004,MINGA,911004002,IYGE,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911004,MINGA,911004003,JUBANI,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911004,MINGA,911004004,MINGA,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911005,WITTO,911005001,BUAGYI,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911005,WITTO,911005002,MALIBA,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911005,WITTO,911005003,MIDEH,,
91,WESTERN EQUATORIA,9110,MUNDRI EAST,911005,WITTO,911005004,WITTO,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920101,GAMEIZA,920101001,GAMEIZA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920101,GAMEIZA,920101002,GERI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920101,GAMEIZA,920101003,KANYAWAYI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920101,GAMEIZA,920101004,KORSOBA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920102,MUNI,920102001,BOKANA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920102,MUNI,920102002,GABUTA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920102,MUNI,920102003,GORI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920102,MUNI,920102004,TUKORO,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920102,MUNI,920102005,YUKARA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920103,NYORI,920103001,LOKI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920103,NYORI,920103002,MARIDI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920103,NYORI,920103003,MAYOUNG,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920103,NYORI,920103004,NYORI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920104,REGGO,920104001,BUJU\LOJORA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920104,REGGO,920104002,BURANGA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920104,REGGO,920104003,LONGI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920104,REGGO,920104004,MIRINDIA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920104,REGGO,920104005,MOGIRI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920105,RIJONG,920105001,JONKOK PAYAYA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920105,RIJONG,920105002,KOWORI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920105,RIJONG,920105003,LANGI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920105,RIJONG,920105004,MULA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920105,RIJONG,920105005,RIJONG CENTRE,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920106,TALI,920106001,BARI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920106,TALI,920106002,DARI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920106,TALI,920106003,DUDU,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920106,TALI,920106004,JAMING,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920106,TALI,920106005,JOBUR,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920106,TALI,920106006,JOKARI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920106,TALI,920106007,MAKIDO,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920106,TALI,920106008,MIJIKI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920106,TALI,920106009,PAGARA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920107,TEREKEKA,920107001,BUKO,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920107,TEREKEKA,920107002,JOR,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920107,TEREKEKA,920107003,JUBA GONDI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920107,TEREKEKA,920107004,NYIKABUR,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920107,TEREKEKA,920107005,Nyikabur,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920108,TINDILO,920108001,BURENG,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920108,TINDILO,920108002,GWORONGA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920108,TINDILO,920108003,MUNDARI BURA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920108,TINDILO,920108004,RUME,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920108,TINDILO,920108005,SOMARING,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920109,TOMBEK,920109001,BORI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920109,TOMBEK,920109002,BORI-ARINGA,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920109,TOMBEK,920109003,NAGULI,,
92,CENTRAL EQUATORIA,9201,TEREKEKA,920109,TOMBEK,920109004,SWAK-LEE,,
92,CENTRAL EQUATORIA,9202,JUBA,920201,BUNGU,920201001,BELE,,
92,CENTRAL EQUATORIA,9202,JUBA,920201,BUNGU,920201002,KWOROJIK-BUNGU,,
92,CENTRAL EQUATORIA,9202,JUBA,920201,BUNGU,920201003,YENO-KEJI,,
92,CENTRAL EQUATORIA,9202,JUBA,920202,DOLO,920202001,KUDA,,
92,CENTRAL EQUATORIA,9202,JUBA,920202,DOLO,920202002,SIRIMON,,
92,CENTRAL EQUATORIA,9202,JUBA,920202,DOLO,920202003,SURE,,
92,CENTRAL EQUATORIA,9202,JUBA,920202,DOLO,920202004,TULYANG,,
92,CENTRAL EQUATORIA,9202,JUBA,920203,GANJI,920203001,GANJI,,
92,CENTRAL EQUATORIA,9202,JUBA,920203,GANJI,920203002,KAGWADA,,
92,CENTRAL EQUATORIA,9202,JUBA,920203,GANJI,920203003,KULIPAPA,,
92,CENTRAL EQUATORIA,9202,JUBA,920204,GONDOKORO,920204001,GARBU,,
92,CENTRAL EQUATORIA,9202,JUBA,920204,GONDOKORO,920204002,KANGO,,
92,CENTRAL EQUATORIA,9202,JUBA,920204,GONDOKORO,920204003,MONANYIK,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205001,DRESSES LINE,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205002,HAI-BULUK,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205003,HAI-CINEMA,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205004,HAI-COMMERCIAL,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205005,HAI-GABAT,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205006,HAI-MALAKAL,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205007,HAI-MAYO,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205008,HAI-NEEM,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205009,HAI-NEGGILY,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205010,HAI-NYAKAMA,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205011,HAI-ORSELIM,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205012,HAI-SOURA,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205013,HAI-ZENDIA,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205014,JUBA NABARI,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205015,JUBA QUATER COUNCIL,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205016,MTC,,
92,CENTRAL EQUATORIA,9202,JUBA,920205,JUBA TOWN,920205017,TOMPING,,
92,CENTRAL EQUATORIA,9202,JUBA,920206,KATOR,920206001,ATLABARA,,
92,CENTRAL EQUATORIA,9202,JUBA,920206,KATOR,920206002,KATOR CENTRE,,
92,CENTRAL EQUATORIA,9202,JUBA,920206,KATOR,920206003,KONYOKONYO,,
92,CENTRAL EQUATORIA,9202,JUBA,920206,KATOR,920206004,LOLOGO,,
92,CENTRAL EQUATORIA,9202,JUBA,920207,LIRYA,920207001,LANGABU,,
92,CENTRAL EQUATORIA,9202,JUBA,920207,LIRYA,920207002,LIRYA CENTRE,,
92,CENTRAL EQUATORIA,9202,JUBA,920207,LIRYA,920207003,LYONGORI,,
92,CENTRAL EQUATORIA,9202,JUBA,920207,LIRYA,920207004,NGANGALA,,
92,CENTRAL EQUATORIA,9202,JUBA,920207,LIRYA,920207005,NGULERE,,
92,CENTRAL EQUATORIA,9202,JUBA,920208,LOKILIRI,920208001,ARU,,
92,CENTRAL EQUATORIA,9202,JUBA,920208,LOKILIRI,920208002,JALIET-KUDOW,,
92,CENTRAL EQUATORIA,9202,JUBA,920208,LOKILIRI,920208003,LOKI LIRI CENTRE,,
92,CENTRAL EQUATORIA,9202,JUBA,920208,LOKILIRI,920208004,ODEMU,,
92,CENTRAL EQUATORIA,9202,JUBA,920209,LUBONOK,920209001,KARPETO,,
92,CENTRAL EQUATORIA,9202,JUBA,920209,LUBONOK,920209002,KELANG,,
92,CENTRAL EQUATORIA,9202,JUBA,920209,LUBONOK,920209003,KIT ONE,,
92,CENTRAL EQUATORIA,9202,JUBA,920209,LUBONOK,920209004,LUWALLA,,
92,CENTRAL EQUATORIA,9202,JUBA,920209,LUBONOK,920209005,TOMBUR,,
92,CENTRAL EQUATORIA,9202,JUBA,920210,MANGALA,920210001,BILINYANG,,
92,CENTRAL EQUATORIA,9202,JUBA,920210,MANGALA,920210002,LOGORI,,
92,CENTRAL EQUATORIA,9202,JUBA,920210,MANGALA,920210003,MANGALA CENTRE,,
92,CENTRAL EQUATORIA,9202,JUBA,920210,MANGALA,920210004,MANGKARO,,
92,CENTRAL EQUATORIA,9202,JUBA,920210,MANGALA,920210005,MOGIRI,,
92,CENTRAL EQUATORIA,9202,JUBA,920210,MANGALA,920210006,WANYANG,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211001,DAR-SALAM,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211002,DAR-SALAM JEBEL,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211003,HAI- MOUNA,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211004,HAI-KWUIT,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211005,HAI-SEMINARY,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211006,MUNIKI BLOCK A,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211007,MUNIKI BLOCK B,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211008,MUNIKI BLOCK C,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211009,MUNIKI ISLAND,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211010,NYOKURON-EAST,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211011,NYOKURON-NORTH,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211012,NYOKURON-SOUTH,,
92,CENTRAL EQUATORIA,9202,JUBA,920211,MUNUKI,920211013,NYOKURON-WEST,,
92,CENTRAL EQUATORIA,9202,JUBA,920212,NORTHERN BARI,920212001,JEBEL-LADU,,
92,CENTRAL EQUATORIA,9202,JUBA,920212,NORTHERN BARI,920212002,JUBA NA BARI,,
92,CENTRAL EQUATORIA,9202,JUBA,920212,NORTHERN BARI,920212003,LURI,,
92,CENTRAL EQUATORIA,9202,JUBA,920212,NORTHERN BARI,920212004,TENDERE,,
92,CENTRAL EQUATORIA,9202,JUBA,920213,REJAF,920213001,GUMBO,,
92,CENTRAL EQUATORIA,9202,JUBA,920213,REJAF,920213002,KANSUK,,
92,CENTRAL EQUATORIA,9202,JUBA,920213,REJAF,920213003,LOGO EAST,,
92,CENTRAL EQUATORIA,9202,JUBA,920213,REJAF,920213004,LOGO WEST,,
92,CENTRAL EQUATORIA,9202,JUBA,920213,REJAF,920213005,TOKIMAN,,
92,CENTRAL EQUATORIA,9202,JUBA,920214,ROKON,920214001,KUGI,,
92,CENTRAL EQUATORIA,9202,JUBA,920214,ROKON,920214002,MIRIKIYO,,
92,CENTRAL EQUATORIA,9202,JUBA,920214,ROKON,920214003,ROKON CENTRE,,
92,CENTRAL EQUATORIA,9202,JUBA,920214,ROKON,920214004,TOKO-KO-TULU,,
92,CENTRAL EQUATORIA,9202,JUBA,920215,TIJOR,920215001,BUKO,,
92,CENTRAL EQUATORIA,9202,JUBA,920215,TIJOR,920215002,GURU-LO-TOGGU,,
92,CENTRAL EQUATORIA,9202,JUBA,920215,TIJOR,920215003,LIGI,,
92,CENTRAL EQUATORIA,9202,JUBA,920215,TIJOR,920215004,NYARJWA,,
92,CENTRAL EQUATORIA,9202,JUBA,920215,TIJOR,920215005,TIJOR CENTRE,,
92,CENTRAL EQUATORIA,9202,JUBA,920215,TIJOR,920215006,YORJA,,
92,CENTRAL EQUATORIA,9202,JUBA,920216,WONDURUBA,920216001,KATIGIRI,,
92,CENTRAL EQUATORIA,9202,JUBA,920216,WONDURUBA,920216002,LOGWILU,,
92,CENTRAL EQUATORIA,9202,JUBA,920216,WONDURUBA,920216003,LOLIWA,,
92,CENTRAL EQUATORIA,9202,JUBA,920216,WONDURUBA,920216004,MALIYO,,
92,CENTRAL EQUATORIA,9202,JUBA,920216,WONDURUBA,920216005,MOJE,,
92,CENTRAL EQUATORIA,9202,JUBA,920216,WONDURUBA,920216006,TULI,,
92,CENTRAL EQUATORIA,9203,LAINYA,920301,KENYI,920302001,KENYI CENTRE,,
92,CENTRAL EQUATORIA,9203,LAINYA,920301,KENYI,920302002,LIMBE,,
92,CENTRAL EQUATORIA,9203,LAINYA,920301,KENYI,920302003,LOKA-WEST,,
92,CENTRAL EQUATORIA,9203,LAINYA,920302,KUPERA,920301001,KOROBE,,
92,CENTRAL EQUATORIA,9203,LAINYA,920302,KUPERA,920301002,KUPERA,,
92,CENTRAL EQUATORIA,9203,LAINYA,920302,KUPERA,920301003,MUNDU,,
92,CENTRAL EQUATORIA,9203,LAINYA,920303,LAINYA,920303001,BEREKA,,
92,CENTRAL EQUATORIA,9203,LAINYA,920303,LAINYA,920303002,LOGWILI,,
92,CENTRAL EQUATORIA,9203,LAINYA,920303,LAINYA,920303003,LOKURUBANG,,
92,CENTRAL EQUATORIA,9203,LAINYA,920304,MUKAYA,920304001,BIRI,,
92,CENTRAL EQUATORIA,9203,LAINYA,920304,MUKAYA,920304002,DIMU ONE,,
92,CENTRAL EQUATORIA,9203,LAINYA,920304,MUKAYA,920304003,LOREGA,,
92,CENTRAL EQUATORIA,9203,LAINYA,920305,WUJI,920305001,DONGORO,,
92,CENTRAL EQUATORIA,9203,LAINYA,920305,WUJI,920305002,KOYOKI,,
92,CENTRAL EQUATORIA,9203,LAINYA,920305,WUJI,920305003,WUJI CENTRE,,
92,CENTRAL EQUATORIA,9204,YEI,920401,LASU,920401001,ASOLI,,
92,CENTRAL EQUATORIA,9204,YEI,920401,LASU,920401002,LASU CENTRE,,
92,CENTRAL EQUATORIA,9204,YEI,920401,LASU,920401003,TOKORI,,
92,CENTRAL EQUATORIA,9204,YEI,920402,MUGWO,920402001,JOMBU,,
92,CENTRAL EQUATORIA,9204,YEI,920402,MUGWO,920402002,LONGAMERE,,
92,CENTRAL EQUATORIA,9204,YEI,920402,MUGWO,920402003,PAYAWA,,
92,CENTRAL EQUATORIA,9204,YEI,920402,MUGWO,920402004,YARI,,
92,CENTRAL EQUATORIA,9204,YEI,920403,OTOGO,920403001,GOJA,,
92,CENTRAL EQUATORIA,9204,YEI,920403,OTOGO,920403002,LOGO,,
92,CENTRAL EQUATORIA,9204,YEI,920403,OTOGO,920403003,MONGO,,
92,CENTRAL EQUATORIA,9204,YEI,920403,OTOGO,920403004,OMBACI,,
92,CENTRAL EQUATORIA,9204,YEI,920403,OTOGO,920403005,WOTOGO,,
92,CENTRAL EQUATORIA,9204,YEI,920404,TORE,920404001,ADIO,,
92,CENTRAL EQUATORIA,9204,YEI,920404,TORE,920404002,AVOKAYA,,
92,CENTRAL EQUATORIA,9204,YEI,920404,TORE,920404003,BAKA,,
92,CENTRAL EQUATORIA,9204,YEI,920404,TORE,920404004,MUNDU,,
92,CENTRAL EQUATORIA,9204,YEI,920405,YEI TOWN,920405001,GIMUNDU,,
92,CENTRAL EQUATORIA,9204,YEI,920405,YEI TOWN,920405002,HAI-SOBE ZONE,,
92,CENTRAL EQUATORIA,9204,YEI,920405,YEI TOWN,920405003,JONSUK ZONE,,
92,CENTRAL EQUATORIA,9204,YEI,920405,YEI TOWN,920405004,LUTAYA ZONE,,
92,CENTRAL EQUATORIA,9204,YEI,920405,YEI TOWN,920405005,MINYORI,,
92,CENTRAL EQUATORIA,9204,YEI,920405,YEI TOWN,920405006,PAKULA,,
92,CENTRAL EQUATORIA,9204,YEI,920405,YEI TOWN,920405007,RONYI,,
92,CENTRAL EQUATORIA,9204,YEI,920405,YEI TOWN,920405008,SANJASIRI ZONE,,
92,CENTRAL EQUATORIA,9204,YEI,920405,YEI TOWN,920405009,YARIDANI ZONE,,
92,CENTRAL EQUATORIA,9204,YEI,920405,YEI TOWN,920405010,YJIGOMONY ZONE,,
92,CENTRAL EQUATORIA,9205,MAROBO,920501,GULUMBI,920501001,GIRILI,,
92,CENTRAL EQUATORIA,9205,MAROBO,920501,GULUMBI,920501002,KENDILA,,
92,CENTRAL EQUATORIA,9205,MAROBO,920501,GULUMBI,920501003,KILIKILI,,
92,CENTRAL EQUATORIA,9205,MAROBO,920501,GULUMBI,920501004,KINDI,,
92,CENTRAL EQUATORIA,9205,MAROBO,920502,KIMBA,920502001,KAYA,,
92,CENTRAL EQUATORIA,9205,MAROBO,920502,KIMBA,920502002,KIMBA CENTRE,,
92,CENTRAL EQUATORIA,9205,MAROBO,920502,KIMBA,920502003,YONDU,,
92,CENTRAL EQUATORIA,9205,MAROBO,920503,LUJULO,920503001,KEMBE,,
92,CENTRAL EQUATORIA,9205,MAROBO,920503,LUJULO,920503002,KENDRE,,
92,CENTRAL EQUATORIA,9205,MAROBO,920503,LUJULO,920503003,YUGUFE,,
92,CENTRAL EQUATORIA,9205,MAROBO,920504,PANYUME,920504001,MORJAME,,
92,CENTRAL EQUATORIA,9205,MAROBO,920504,PANYUME,920504002,PANYUME CENTRE,,
92,CENTRAL EQUATORIA,9205,MAROBO,920504,PANYUME,920504003,YARIBE,,
92,CENTRAL EQUATORIA,9205,MAROBO,920505,WUDABI,920505001,ALOTO,,
92,CENTRAL EQUATORIA,9205,MAROBO,920505,WUDABI,920505002,GERI,,
92,CENTRAL EQUATORIA,9205,MAROBO,920505,WUDABI,920505003,NYEI,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920601,KANGAPO I,920601001,KIGWO,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920601,KANGAPO I,920601002,KIRI,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920601,KANGAPO I,920601003,LEIKOR,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920601,KANGAPO I,920601004,LIMI,,
92,CENTRAL EQUATORIA,9206,KAJO KEJI,920601,KANGAPO I,920601005,LITOBA,,
